filename,times,segLen,correctBitRate,randomBitRate,noiseBitRate,correctWholeRate,randomWholeRate,noiseWholeRate
../data/data_static_indoor_1_r_m.mat,185,13,85840 / 85840 = 1.0,85840 / 85840 = 1.0,85840 / 85840 = 1.0,185 / 185 = 1.0,185 / 185 = 1.0,185 / 185 = 1.0
../data/data_static_indoor_1_r_m.mat,185,14,85840 / 85840 = 1.0,85840 / 85840 = 1.0,85840 / 85840 = 1.0,185 / 185 = 1.0,185 / 185 = 1.0,185 / 185 = 1.0
../data/data_static_indoor_1_r_m.mat,185,15,85840 / 85840 = 1.0,85840 / 85840 = 1.0,85840 / 85840 = 1.0,185 / 185 = 1.0,185 / 185 = 1.0,185 / 185 = 1.0
,,,,,,,,
../data/data_mobile_indoor_1_r_m.mat,36,4,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,5,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,6,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,7,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,8,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,9,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,10,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,11,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,12,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,13,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,14,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,15,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
,,,,,,,,
../data/data_mobile_indoor_1_r_m.mat,36,4,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,5,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,6,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,7,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,8,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,9,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,10,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,11,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,12,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,13,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,14,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,15,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
,,,,,,,,
../data/data_mobile_indoor_1_r_m.mat,36,4,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,5,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,6,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,7,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,8,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,9,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,10,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,11,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,12,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,13,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,14,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,15,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
,,,,,,,,
../data/data_mobile_indoor_1_r_m.mat,36,4,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,5,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,6,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,7,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,8,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,9,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,10,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,11,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,12,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,13,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,14,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,15,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
,,,,,,,,
../data/data_mobile_indoor_1_r_m.mat,36,4,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,5,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,6,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,7,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,8,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,9,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,10,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,11,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,12,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,13,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,14,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,15,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
,,,,,,,,
../data/data_mobile_indoor_1_r_m.mat,36,4,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,5,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,6,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,7,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,8,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,9,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,10,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,11,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,12,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,13,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,14,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,15,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
,,,,,,,,
../data/data_mobile_indoor_1_r_m.mat,36,4,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,5,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,6,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,7,42120 / 42120 = 1.0,42120 / 42120 = 1.0,42120 / 42120 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,8,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,9,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,10,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,11,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,12,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,13,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,14,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
../data/data_mobile_indoor_1_r_m.mat,36,15,16704 / 16704 = 1.0,16704 / 16704 = 1.0,16704 / 16704 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0,36 / 36 = 1.0
,,,,,,,,
../data/data_static_indoor_1_r_m.mat,741,4,72602 / 72618 = 0.999779669,37954 / 72618 = 0.5226527858,36200 / 72618 = 0.4984989947,735 / 741 = 0.991902834,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,5,72612 / 72618 = 0.9999173759,37866 / 72618 = 0.521440965,36466 / 72618 = 0.5021619984,739 / 741 = 0.9973009447,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,6,72614 / 72618 = 0.9999449172,37516 / 72618 = 0.5166212234,36534 / 72618 = 0.5030984054,740 / 741 = 0.9986504723,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,7,72616 / 72618 = 0.9999724586,37878 / 72618 = 0.5216062133,36436 / 72618 = 0.5017488777,740 / 741 = 0.9986504723,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,8,25188 / 25194 = 0.9997618481,13252 / 25194 = 0.5259982536,12522 / 25194 = 0.4970231007,738 / 741 = 0.995951417,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,9,25192 / 25194 = 0.999920616,13244 / 25194 = 0.5256807176,12610 / 25194 = 0.5005159959,740 / 741 = 0.9986504723,0 / 741 = 0.0,1 / 741 = 0.0013495277
../data/data_static_indoor_1_r_m.mat,741,10,25188 / 25194 = 0.9997618481,13228 / 25194 = 0.5250456458,12630 / 25194 = 0.5013098357,739 / 741 = 0.9973009447,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,11,25186 / 25194 = 0.9996824641,13404 / 25194 = 0.5320314361,12490 / 25194 = 0.4957529571,737 / 741 = 0.9946018893,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,12,25184 / 25194 = 0.9996030801,13298 / 25194 = 0.5278240851,12734 / 25194 = 0.5054378027,737 / 741 = 0.9946018893,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,13,25186 / 25194 = 0.9996824641,13370 / 25194 = 0.5306819084,12638 / 25194 = 0.5016273716,739 / 741 = 0.9973009447,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,14,25190 / 25194 = 0.999841232,13304 / 25194 = 0.528062237,12594 / 25194 = 0.499880924,740 / 741 = 0.9986504723,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,15,7408 / 7410 = 0.9997300945,4040 / 7410 = 0.5452091768,3730 / 7410 = 0.5033738192,740 / 741 = 0.9986504723,37 / 741 = 0.0499325236,27 / 741 = 0.036437247
,,,,,,,,
../data/data_static_indoor_1_r_m.mat,741,4,72614 / 72618 = 0.9999449172,37806 / 72618 = 0.5206147236,36428 / 72618 = 0.5016387122,740 / 741 = 0.9986504723,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,5,72612 / 72618 = 0.9999173759,37634 / 72618 = 0.5182461649,36148 / 72618 = 0.4977829188,739 / 741 = 0.9973009447,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,6,72594 / 72618 = 0.9996695034,37748 / 72618 = 0.5198160236,36480 / 72618 = 0.5023547881,735 / 741 = 0.991902834,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,7,72614 / 72618 = 0.9999449172,37624 / 72618 = 0.518108458,36292 / 72618 = 0.4997658983,740 / 741 = 0.9986504723,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,8,25190 / 25194 = 0.999841232,13348 / 25194 = 0.5298086846,12568 / 25194 = 0.4988489323,740 / 741 = 0.9986504723,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,9,25194 / 25194 = 1.0,13254 / 25194 = 0.5260776375,12552 / 25194 = 0.4982138604,741 / 741 = 1.0,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,10,25192 / 25194 = 0.999920616,13366 / 25194 = 0.5305231404,12522 / 25194 = 0.4970231007,740 / 741 = 0.9986504723,3 / 741 = 0.004048583,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,11,25184 / 25194 = 0.9996030801,13482 / 25194 = 0.5351274113,12552 / 25194 = 0.4982138604,737 / 741 = 0.9946018893,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,12,25194 / 25194 = 1.0,13392 / 25194 = 0.5315551322,12566 / 25194 = 0.4987695483,741 / 741 = 1.0,1 / 741 = 0.0013495277,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,13,25188 / 25194 = 0.9997618481,13438 / 25194 = 0.5333809637,12526 / 25194 = 0.4971818687,739 / 741 = 0.9973009447,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,14,25184 / 25194 = 0.9996030801,13240 / 25194 = 0.5255219497,12578 / 25194 = 0.4992458522,738 / 741 = 0.995951417,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,15,7408 / 7410 = 0.9997300945,4006 / 7410 = 0.5406207827,3786 / 7410 = 0.5109311741,740 / 741 = 0.9986504723,32 / 741 = 0.0431848853,25 / 741 = 0.0337381916
,,,,,,,,
../data/data_static_indoor_1_r_m.mat,741,4,72618 / 72618 = 1.0,37610 / 72618 = 0.5179156683,36554 / 72618 = 0.5033738192,741 / 741 = 1.0,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,5,72616 / 72618 = 0.9999724586,37832 / 72618 = 0.5209727616,36354 / 72618 = 0.5006196811,740 / 741 = 0.9986504723,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,6,72618 / 72618 = 1.0,37700 / 72618 = 0.5191550304,36274 / 72618 = 0.4995180258,741 / 741 = 1.0,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,7,72616 / 72618 = 0.9999724586,37772 / 72618 = 0.5201465201,36556 / 72618 = 0.5034013605,740 / 741 = 0.9986504723,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,8,25192 / 25194 = 0.999920616,13358 / 25194 = 0.5302056045,12668 / 25194 = 0.5028181313,740 / 741 = 0.9986504723,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,9,25194 / 25194 = 1.0,13368 / 25194 = 0.5306025244,12484 / 25194 = 0.4955148051,741 / 741 = 1.0,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,10,25194 / 25194 = 1.0,13292 / 25194 = 0.5275859332,12724 / 25194 = 0.5050408827,741 / 741 = 1.0,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,11,25194 / 25194 = 1.0,13362 / 25194 = 0.5303643725,12696 / 25194 = 0.503929507,741 / 741 = 1.0,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,12,25192 / 25194 = 0.999920616,13546 / 25194 = 0.5376676987,12546 / 25194 = 0.4979757085,740 / 741 = 0.9986504723,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,13,25186 / 25194 = 0.9996824641,13464 / 25194 = 0.5344129555,12598 / 25194 = 0.500039692,738 / 741 = 0.995951417,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,14,25188 / 25194 = 0.9997618481,13376 / 25194 = 0.5309200603,12596 / 25194 = 0.499960308,740 / 741 = 0.9986504723,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,15,7410 / 7410 = 1.0,4072 / 7410 = 0.5495276653,3756 / 7410 = 0.5068825911,741 / 741 = 1.0,55 / 741 = 0.0742240216,30 / 741 = 0.04048583
,,,,,,,,
../data/data_static_indoor_1_r_m.mat,741,4,72618 / 72618 = 1.0,37478 / 72618 = 0.5160979372,36446 / 72618 = 0.5018865846,741 / 741 = 1.0,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,5,72618 / 72618 = 1.0,37392 / 72618 = 0.5149136578,36398 / 72618 = 0.5012255915,741 / 741 = 1.0,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,6,72608 / 72618 = 0.9998622931,37396 / 72618 = 0.5149687405,36074 / 72618 = 0.4967638877,739 / 741 = 0.9973009447,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,7,72616 / 72618 = 0.9999724586,37684 / 72618 = 0.5189346994,36106 / 72618 = 0.4972045498,740 / 741 = 0.9986504723,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,8,25194 / 25194 = 1.0,13532 / 25194 = 0.5371120108,12570 / 25194 = 0.4989283163,741 / 741 = 1.0,0 / 741 = 0.0,0 / 741 = 0.0
../data/data_static_indoor_1_r_m.mat,741,9,25192 / 25194 = 0.999920616,13446 / 25194 = 0.5336984996,12394 / 25194 = 0.491942526,740 / 741 = 0.9986504723,0 / 741 = 0.0,0 / 741 = 0.0
